"cellLine"	"center"	"conc"	"drug"	"experiment"	"medianDMSO"	"normViability"	"replicate"	"stage"	"viability"
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.117982075744	"C"	""	4081
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.11910956924	"D"	""	4120
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.114397224631	"E"	""	3957
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.11751951431	"F"	""	4065
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.117028042787	"G"	""	4048
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.118936108702	"H"	""	4114
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.114946516334	"I"	""	3976
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.11604509974	"J"	""	4014
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.115755998844	"K"	""	4004
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.110205261636	"L"	""	3812
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.116738941891	"M"	""	4038
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.115929459381	"N"	""	4010
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.115669268575	"O"	""	4001
"MS02"	""	1e-05	"Ganetespib"	"Run2"	34590	0.116594391443	"P"	""	4033
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.141746169413	"A"	""	4903
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.139462272333	"B"	""	4824
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.136021971668	"C"	""	4705
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.134923388263	"D"	""	4667
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.131801098583	"E"	""	4559
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.134807747904	"F"	""	4663
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.134547557097	"G"	""	4654
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.133882625036	"H"	""	4631
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.130239953744	"I"	""	4505
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.131830008673	"J"	""	4560
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.136282162475	"K"	""	4714
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.1320323793	"L"	""	4567
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.13584851113	"M"	""	4699
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.138710610003	"N"	""	4798
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.133882625036	"O"	""	4631
"MS02"	""	3e-06	"Ganetespib"	"Run2"	34590	0.135761780862	"P"	""	4696
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.968290582518	"A"	""	31483
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.996278526173	"B"	""	32393
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	1.03601525497	"C"	""	33685
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.937903672264	"D"	""	30495
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.981054315064	"E"	""	31898
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	1.00458264132	"F"	""	32663
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.972565664022	"G"	""	31622
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.98083902319	"H"	""	31891
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.935781509504	"I"	""	30426
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.788552623485	"J"	""	25639
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.978839884358	"K"	""	31826
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.820200529003	"L"	""	26668
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.859721965922	"M"	""	27953
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.961647290398	"N"	""	31267
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.868026081073	"O"	""	28223
"MS02"	""	1e-09	"GDC0941"	"Run2"	32514	0.876330196223	"P"	""	28493
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.930583748539	"A"	""	30257
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.886202866458	"B"	""	28814
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.893245986344	"C"	""	29043
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.98717475549	"D"	""	32097
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.915482561358	"E"	""	29766
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	1.08033462508	"F"	""	35126
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.969490065818	"G"	""	31522
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.964200036907	"H"	""	31350
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.910592360214	"I"	""	29607
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.942147997786	"J"	""	30633
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.907701297902	"K"	""	29513
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.901580857477	"L"	""	29314
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.931475672018	"M"	""	30286
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.864827458941	"N"	""	28119
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.802946423079	"O"	""	26107
"MS02"	""	3e-09	"GDC0941"	"Run2"	32514	0.857815095036	"P"	""	27891
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.910315556376	"A"	""	29598
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.897674847758	"B"	""	29187
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.837792950729	"C"	""	27240
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.917789260011	"D"	""	29841
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.896413852494	"E"	""	29146
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.875715076582	"F"	""	28473
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.870794119456	"G"	""	28313
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.929415021222	"H"	""	30219
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.866211478132	"I"	""	28164
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.888878636895	"J"	""	28901
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.940794734576	"K"	""	30589
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.941317586271	"L"	""	30606
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.971950544381	"M"	""	31602
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	1.02472780956	"N"	""	33318
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.860829181276	"O"	""	27989
"MS02"	""	1e-08	"GDC0941"	"Run2"	32514	0.835363228148	"P"	""	27161
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.862151688503	"A"	""	28032
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.859291382174	"B"	""	27939
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.824844682291	"C"	""	26819
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.828074060405	"D"	""	26924
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.962446945931	"E"	""	31293
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.802915667097	"F"	""	26106
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.861475056899	"G"	""	28010
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.893645814111	"H"	""	29056
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.836931783232	"I"	""	27212
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.864150827336	"J"	""	28097
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.879005966661	"K"	""	28580
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.869594636157	"L"	""	28274
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.7767115704	"M"	""	25254
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.876084148367	"N"	""	28485
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.828166328351	"O"	""	26927
"MS02"	""	3e-08	"GDC0941"	"Run2"	32514	0.918127575813	"P"	""	29852
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.755182382973	"A"	""	24554
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.789044719198	"B"	""	25655
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.805345389678	"C"	""	26185
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.757796641447	"D"	""	24639
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.780986651904	"E"	""	25393
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.819892969183	"F"	""	26658
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.80974349511	"G"	""	26328
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.830319247094	"H"	""	26997
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.785292489389	"I"	""	25533
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.767823091591	"J"	""	24965
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.804268930307	"K"	""	26150
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.859814233868	"L"	""	27956
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.802731131205	"M"	""	26100
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.818478194009	"N"	""	26612
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.761364335363	"O"	""	24755
"MS02"	""	1e-07	"GDC0941"	"Run2"	32514	0.716460601587	"P"	""	23295
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.682321461524	"A"	""	22185
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.723780525312	"B"	""	23533
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.73039306145	"C"	""	23748
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.764655225441	"D"	""	24862
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.760964507597	"E"	""	24742
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.70640339546	"F"	""	22968
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.773728240143	"G"	""	25157
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.732176908409	"H"	""	23806
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.745894076398	"I"	""	24252
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.724334132989	"J"	""	23551
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.71741403703	"K"	""	23326
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.779787168604	"L"	""	25354
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.772651780771	"M"	""	25122
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.756197330381	"N"	""	24587
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.702220581903	"O"	""	22832
"MS02"	""	3e-07	"GDC0941"	"Run2"	32514	0.734668142954	"P"	""	23887
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.647382665929	"A"	""	21049
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.662268561235	"B"	""	21533
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.609706587931	"C"	""	19824
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.632681306514	"D"	""	20571
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.642492464784	"E"	""	20890
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.622224272621	"F"	""	20231
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.63111275143	"G"	""	20520
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.64559881897	"H"	""	20991
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.575751983761	"I"	""	18720
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.574275696623	"J"	""	18672
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.663898628283	"K"	""	21586
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.659223719013	"L"	""	21434
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.609368272129	"M"	""	19813
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.682290705542	"N"	""	22184
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.626622378053	"O"	""	20374
"MS02"	""	1e-06	"GDC0941"	"Run2"	32514	0.655163929384	"P"	""	21302
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.673002398967	"A"	""	21882
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.674847757889	"B"	""	21942
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.654702589654	"C"	""	21287
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.66595927908	"D"	""	21653
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.659562034816	"E"	""	21445
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.685919911423	"F"	""	22302
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.677831088147	"G"	""	22039
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.751368641201	"H"	""	24430
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.619856062004	"I"	""	20154
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.684874208033	"J"	""	22268
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.627883373316	"K"	""	20415
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.665713231223	"L"	""	21645
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.683859260626	"M"	""	22235
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.686811834902	"N"	""	22331
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.672356523344	"O"	""	21861
"MS02"	""	1e-05	"GDC0941"	"Run2"	32514	0.636464292305	"P"	""	20694
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.598265362613	"A"	""	19452
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.654179737959	"B"	""	21270
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.635295564987	"C"	""	20656
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.605493018392	"D"	""	19687
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.625545918681	"E"	""	20339
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.609152980255	"F"	""	19806
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.583871563019	"G"	""	18984
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.63443439749	"H"	""	20628
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.605585286338	"I"	""	19690
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.636525804269	"J"	""	20696
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.681060466261	"K"	""	22144
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.621209325214	"L"	""	20198
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.625761210555	"M"	""	20346
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.694008734699	"N"	""	22565
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.612812942117	"O"	""	19925
"MS02"	""	3e-06	"GDC0941"	"Run2"	32514	0.575567447869	"P"	""	18714
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.928487308173	"A"	""	25623
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.994981247622	"B"	""	27458
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.944648777925	"C"	""	26069
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	1.01378798036	"D"	""	27977
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.870110340079	"E"	""	24012
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.935770840505	"F"	""	25824
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.876814088743	"G"	""	24197
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.909716811915	"H"	""	25105
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.830829996558	"I"	""	22928
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.870871306144	"J"	""	24033
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.929320747196	"K"	""	25646
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.958708531879	"L"	""	26457
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.880618919066	"M"	""	24302
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.957730146939	"N"	""	26430
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	0.896055659232	"O"	""	24728
"MS02"	""	1e-09	"GDC0980"	"Run2"	27596.5	1.0011414491	"P"	""	27628
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.920587755694	"A"	""	25405
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.859601761093	"B"	""	23722
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	1.01817259435	"C"	""	28098
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.93258203033	"D"	""	25736
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.892975558495	"E"	""	24643
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.840867501314	"F"	""	23205
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.89322921385	"G"	""	24650
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.965774645335	"H"	""	26652
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.894606200062	"I"	""	24688
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.851158661424	"J"	""	23489
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.909137028246	"K"	""	25089
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.888011160836	"L"	""	24506
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.984146540322	"M"	""	27159
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.950881452358	"N"	""	26241
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	0.96454260504	"O"	""	26618
"MS02"	""	3e-09	"GDC0980"	"Run2"	27596.5	1.02107151269	"P"	""	28178
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.894606200062	"A"	""	24688
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.883300418531	"B"	""	24376
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.902288333666	"C"	""	24900
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.94584458174	"D"	""	26102
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.988893519106	"E"	""	27290
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.890366531988	"F"	""	24571
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.917398945518	"G"	""	25317
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.806152954179	"H"	""	22247
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.793542659395	"I"	""	21899
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.841193629627	"J"	""	23214
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.832678057	"K"	""	22979
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.871414853333	"L"	""	24048
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.708278223688	"M"	""	19546
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.912253365463	"N"	""	25175
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.806768974326	"O"	""	22264
"MS02"	""	1e-08	"GDC0980"	"Run2"	27596.5	0.935952022901	"P"	""	25829
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.73523816426	"A"	""	20290
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.844273730364	"B"	""	23299
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.806913920244	"C"	""	22268
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.831844617977	"D"	""	22956
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.840758791876	"E"	""	23202
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.823365281829	"F"	""	22722
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.80608048122	"G"	""	22245
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.808653271248	"H"	""	22316
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.767379921367	"I"	""	21177
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.91979055315	"J"	""	25383
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.872683130107	"K"	""	24083
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.852608120595	"L"	""	23529
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.75444349827	"M"	""	20820
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.833583968982	"N"	""	23004
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.864892287065	"O"	""	23868
"MS02"	""	3e-08	"GDC0980"	"Run2"	27596.5	0.875726994365	"P"	""	24167
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.787998478068	"A"	""	21746
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.802746725128	"B"	""	22153
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.766039171634	"C"	""	21140
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.711322087946	"D"	""	19630
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.772597974381	"E"	""	21321
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.726323990361	"F"	""	20044
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.688927943761	"G"	""	19012
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.66975884623	"H"	""	18483
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.704111028572	"I"	""	19431
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.677984527023	"J"	""	18710
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.687043646839	"K"	""	18960
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.731215915062	"L"	""	20179
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.678274418857	"M"	""	18718
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.819705397424	"N"	""	22621
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.78593299875	"O"	""	21689
"MS02"	""	1e-07	"GDC0980"	"Run2"	27596.5	0.736144076242	"P"	""	20315
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.651930498433	"A"	""	17991
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.581631728661	"B"	""	16051
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.616781113547	"C"	""	17021
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.588154294929	"D"	""	16231
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.553113619481	"E"	""	15264
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.575688946062	"F"	""	15887
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.550613302412	"G"	""	15195
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.645734060479	"H"	""	17820
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.597684488975	"I"	""	16494
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.597285887703	"J"	""	16483
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.656206402986	"K"	""	18109
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.57974743174	"L"	""	15999
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.633594839925	"M"	""	17485
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.613447357455	"N"	""	16929
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.625079267298	"O"	""	17250
"MS02"	""	3e-07	"GDC0980"	"Run2"	27596.5	0.455093943072	"P"	""	12559
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.408530067219	"A"	""	11274
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.389324733209	"B"	""	10744
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.345152464987	"C"	""	9525
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.362872103346	"D"	""	10014
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.376388310112	"E"	""	10387
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.375337452213	"F"	""	10358
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.368524994112	"G"	""	10170
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.357364158498	"H"	""	9862
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.379323464932	"I"	""	10468
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.400702987698	"J"	""	11058
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.38580979472	"K"	""	10647
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.390158172232	"L"	""	10767
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.381099052416	"M"	""	10517
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.399181055569	"N"	""	11016
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.384179153153	"O"	""	10602
"MS02"	""	1e-06	"GDC0980"	"Run2"	27596.5	0.387223017412	"P"	""	10686
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.215751997536	"A"	""	5954
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.213142971029	"B"	""	5882
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.219738010255	"C"	""	6064
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.215896943453	"D"	""	5958
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.227818745131	"E"	""	6287
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.211584802421	"F"	""	5839
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.223252948743	"G"	""	6161
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.216005652891	"H"	""	5961
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.217636294458	"I"	""	6006
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.211186201149	"J"	""	5828
"MS02"	""	1e-05	"GDC0980"	"Run2"	27596.5	0.203322885148	"K"	""	5611
